n_region,n_region_to,transfer
123,4,0.000909709114995989
124,4,0.000592853132199268
1,5,0.0153440266865528
2,5,0.0266095866681965
3,5,0.0170498068415992
4,5,0.0448736208165404
6,5,0.00123290278144644
7,5,0.000764004412755235
8,5,0.000133290201974362
9,5,0.00202314917532746
10,5,0.00231518979209498
11,5,0.000990550706546978
12,5,0.000501933410361525
14,5,0.00890834514723366
15,5,0.000778677525454745
16,5,0.00118617346554159
18,5,0.000889838963841976
20,5,0.000441149535130067
21,5,0.00148059422435355
22,5,0.00010184270997323
23,5,0.000386329461733463
25,5,0.000555842038030228
26,5,0.000608662458834906
28,5,0.000269168690945574
29,5,0.002171220070715
30,5,0.000749223670983234
32,5,0.00113925910535538
33,5,0.000788031965896742
36,5,0.000124721860844431
37,5,0.00147063264421902
38,5,0.000660974827041623
39,5,0.000114964667005165
40,5,0.000518064947522768
41,5,0.000274184768555533
43,5,0.000316326505144318
45,5,0.0335324476421767
46,5,0.000362023919847038
47,5,0.000348973669630249
49,5,0.000313933498959394
50,5,0.00015868850756612
51,5,0.000343429030246329
52,5,0.000679966031575183
53,5,0.00456987569070409
54,5,0.000402984042423614
55,5,0.000315924216248624
56,5,0.000219327265772093
125,5,0.000456422868748825
126,5,0.00200062917580035
127,5,0.000123872337513386
129,5,0.000322049059536195
130,5,0.000320439200200516
131,5,0.000156072184517392
132,5,0.000287898684604206
133,5,0.000434848147366126
134,5,0.000478211984896774
135,5,0.000602985123237599
136,5,0.000616961004717105
137,5,0.000521901810367386
138,5,0.000393807618755702
139,5,0.000237694502397606
140,5,0.0177545293827358
141,5,0.000455919771054465
142,5,0.00106174459459577
143,5,0.00014186392505973
144,5,0.00031699986642578
145,5,0.000183886290391666
146,5,0.000299995434538611
147,5,0.000719352826286488
148,5,0.000207434878745004
57,5,0.000346880620198813
58,5,0.000419437653422269
59,5,0.00172720996310556
61,5,0.000715286360118341
62,5,0.00129410687231917
65,5,0.000505032742848825
66,5,0.000241872432838403
67,5,0.000131172624840694
68,5,0.00047948614318938
70,5,0.000724813391937394
71,5,0.000246627312444052
72,5,0.000403060595599919
73,5,0.000511470281559883
74,5,0.000528268510610054
75,5,0.00125575524865651
76,5,0.0145342247265325
