n_region,n_region_to,transfer
100,56,0.0161855029267903
104,56,0.0132770768110351
106,56,0.0114092017534985
108,56,0.0513760649846469
109,56,0.0148615439499845
110,56,0.00848174320838646
119,56,0.00611560821516434
121,56,0.00652138795483054
23,124,0.00415233028060992
54,124,0.00903172455897503
29,124,0.0131641394770422
30,124,0.0363082627312745
32,124,0.113755946906364
33,124,0.0684870210438056
34,124,0.0332281674770157
35,124,0.03421381410077
36,124,0.0457848707380584
37,124,0.0763330449221886
38,124,0.0944089842995341
39,124,0.0437886467007952
40,124,0.0346213038083751
41,124,0.0444723659496046
50,124,0.0120750137710837
51,124,0.0289819202523531
52,124,0.0468393103327864
56,124,0.10176492673798
49,124,0.0346053924872286
125,124,0.0237888382569984
128,124,0.003136384257131
55,124,0.00681441922208652
129,124,0.0303754383735201
130,124,0.0993382989853388
131,124,0.00693536682179411
132,124,0.0238515105226687
133,124,0.123567191613635
134,124,0.0647807872898334
136,124,0.0044771160647872
137,124,0.00441253794339056
138,124,0.00483619808202579
139,124,0.012524400852398
141,124,0.00248440270444273
142,124,0.0267229108393705
143,124,0.00391989520165502
144,124,0.00223309992238129
145,124,0.0140308418704905
146,124,0.108694346605892
147,124,0.00866582364172579
148,124,0.0368571319128293
80,124,0.00271638915736351
93,124,0.11281238564378
94,124,0.24252855538704
95,124,0.197501316999035
96,124,0.281778948852441
97,124,0.256313093037902
98,124,0.514817188388965
99,124,0.17090951997755
100,124,0.235300356677811
101,124,0.15810996620138
102,124,0.224442091542963
103,124,0.308544654284044
104,124,0.606505102574169
105,124,0.31233195667329
106,124,0.189659263269771
107,124,0.179261865063577
108,124,0.131130008795892
109,124,0.159069958723781
110,124,0.468368864638332
111,124,0.78565214896278
112,124,0.1906997086012
113,124,0.50955269620736
114,124,0.284017402631851
115,124,0.30225021703388
116,124,0.198083772084598
117,124,0.208403375264527
118,124,0.290064721225221
119,124,0.433676904570718
120,124,0.145574272711121
121,124,0.405851124728197
122,124,0.2319106169567
123,124,0.539362251562475
29,125,0.361808728629641
30,125,0.0120496719883031
40,125,0.017464462219976
51,125,0.115213947152451
52,125,0.0605981971584622
124,125,0.0579367631327723
130,125,0.0192218851769498
133,125,0.0378933067850839
136,125,0.00266507619004493
137,125,0.024340446733541
138,125,0.042914024348369
139,125,0.0219800740059017
145,125,0.0979379563602366
98,125,0.0195994676179274
110,125,0.0130500070549142
121,125,0.00974224797440652
53,126,0.0134876755669723
135,126,0.0237391880829121
140,126,0.00636789451431205
15,127,0.568197095673775
16,127,0.0116428759565959
18,127,0.164600175240376
21,127,0.0122051631864394
46,127,0.0294502566792926
136,127,0.0644757696951425
137,127,0.00438295668343487
141,127,0.19819911940297
144,127,0.0799937460701298
147,127,0.00897000117059891
59,127,0.0275541558669224
62,127,0.00870128125419705
63,127,0.0597683249211109
64,127,0.0691367310457131
65,127,0.0120543584307419
72,127,0.0131284729512978
73,127,0.01631895618997
74,127,0.0691235293979432
75,127,0.161742386064088
80,127,0.00532346021449165
81,127,0.00512870511206086
90,127,0.00473936571184183
91,127,0.00544818592412589
60,127,0.00885605953906445
23,128,0.00715303770995694
26,128,0.355294837055879
27,128,0.49722855809094
49,128,0.0501583778747471
124,128,0.00942277467094147
55,128,0.0188217243331207
132,128,0.00193912508582244
143,128,0.0612508752791942
54,55,0.320630980391853
43,55,0.0157777881326122
50,55,0.0351157290611591
124,55,0.00959078848379629
128,55,0.00881729422658521
132,55,0.0197312096741119
143,55,0.0764078033922602
41,129,0.23520882655117
124,129,0.0629071717630609
134,129,0.0370505398347454
146,129,0.00772092290847498
148,129,0.0684408721968262
98,129,0.0110568031113549
99,129,0.0083232945952542
119,129,0.00944495477245458
121,129,0.00910490464897806
30,130,0.0109349446237464
31,130,0.668225236708465
32,130,0.376546175057696
33,130,0.0106249627508671
52,130,0.00819623696991709
124,130,0.551365329185253
125,130,0.0438064155433368
132,130,0.00203431355427094
133,130,0.0990370264558121
134,130,0.00957469831961239
138,130,0.00548929149823099
139,130,0.00257972718752581
145,130,0.10727365270208
146,130,0.00440520846205404
148,130,0.0028391836019807
93,130,0.127370530201284
94,130,0.0143833551568701
95,130,0.0163675124584835
96,130,0.00744678452620999
97,130,0.00874284936826368
98,130,0.0808579415796148
100,130,0.00744888372007978
101,130,0.064852268371712
102,130,0.015633823033511
103,130,0.0477146159351345
104,130,0.0207287075173835
105,130,0.0289366997417463
107,130,0.247490667429086
108,130,0.00758047603295599
109,130,0.00736821168708304
110,130,0.0797314316680637
111,130,0.0239652928728032
113,130,0.0179039643729833
114,130,0.0078828410734386
116,130,0.0664036869374118
117,130,0.145993610038513
119,130,0.0497631054573701
121,130,0.159620359627397
122,130,0.103997566507496
123,130,0.00668015365102232
19,131,0.105882389613579
22,131,0.0177213248712465
23,131,0.0456837431067885
24,131,0.0187179299546381
25,131,0.119167599342461
28,131,0.104014826392404
50,131,0.0424236982894686
124,131,0.0164653536597729
132,131,0.00196632179109344
142,131,0.0243374207258945
143,131,0.00393999722833018
147,131,0.0174740282544135
149,131,0.0813224953492189
80,131,0.00419052717568882
25,132,0.00658979234081467
54,132,0.143327472980152
28,132,0.0399209446144248
34,132,0.233084031935843
35,132,0.340946022049485
36,132,0.136435615838064
37,132,0.0408945068593724
38,132,0.0583937051037859
39,132,0.141379117745772
42,132,0.903348377935582
43,132,1.00112755097129
44,132,0.0372518567480594
49,132,0.00503494950680683
50,132,0.114611443559057
56,132,0.00690634046406381
124,132,0.122790094894735
128,132,0.00332279639722794
55,132,0.072173155410566
130,132,0.00188687271815727
131,132,0.00426383521441934
133,132,0.00465134652999028
134,132,0.00277706670904079
139,132,0.00278929883525517
142,132,0.0145298034184445
143,132,0.00629863502488158
146,132,0.159661254516404
148,132,0.0614779050502509
98,132,0.0209781887882919
99,132,0.00498814267215585
100,132,0.00767090707984371
104,132,0.0155619690994458
108,132,0.0316423741504679
109,132,0.0297925993309792
110,132,0.0127606836779674
111,132,0.0121392036260229
112,132,0.0198882797180857
113,132,0.0118107463339156
115,132,0.0112181752871015
118,132,0.0230915315148398
119,132,0.0165640894321922
121,132,0.0172993188330583
123,132,0.0102092914289209
29,133,0.0101061807316669
30,133,0.323589429254165
32,133,0.0157342662608423
34,133,0.0175573742071777
36,133,0.0129602053041339
37,133,0.0395810328898311
38,133,0.0254504642860384
39,133,0.01329298203417
40,133,0.0582801269278301
49,133,0.0126269152552904
51,133,0.0614027399973361
52,133,0.304969387819533
56,133,0.0648919750003435
124,133,0.547515012640663
125,133,0.068940490183162
130,133,0.0790619849364776
132,133,0.00400335501589148
134,133,0.00442476125473023
136,133,0.00271805981211341
137,133,0.0026031508761008
138,133,0.00381935643401011
139,133,0.0116611652557985
142,133,0.00791548992198842
145,133,0.00647195535872642
146,133,0.0103250025354362
147,133,0.00341067144076885
148,133,0.00343140594840613
80,133,0.00183521901607242
93,133,0.0127935209747757
94,133,0.181898783781089
96,133,0.0911942916205065
98,133,0.164567943619493
99,133,0.0073995644707809
100,133,0.0430836329621902
101,133,0.189278922289216
102,133,0.00894108273822869
103,133,0.037453552812669
104,133,0.0516879687945879
105,133,0.0635047082077443
106,133,0.200858847143284
107,133,0.0160171715772016
108,133,0.117350659619857
109,133,0.0286109050038055
110,133,0.109166278385857
111,133,0.0474970427589626
113,133,0.0234688687092418
114,133,0.00691759522771143
116,133,0.016569017336401
117,133,0.0205807603686499
118,133,0.0139769550787594
119,133,0.0460913792895784
121,133,0.0702784827592994
122,133,0.0320328330263151
123,133,0.0117103208084817
32,134,0.0599882353884646
33,134,0.63374857437433
41,134,0.00910427293610135
124,134,0.381475362086881
129,134,0.105350646822738
130,134,0.0101583374813093
132,134,0.00317657517565302
133,134,0.0058805406877119
145,134,0.00309700931276479
146,134,0.024195583861632
148,134,0.0194388276061992
90,134,0.00297038090522622
93,134,0.018105037958786
95,134,0.307254581095644
97,134,0.159891954290765
98,134,0.0648539625040107
99,134,0.0264089580849421
100,134,0.00634986808924833
101,134,0.00575357183598144
102,134,0.102547944563456
103,134,0.0177921186251925
104,134,0.0225401536559434
107,134,0.0178580591702374
108,134,0.00788614038912357
109,134,0.00918941117955073
110,134,0.0446319377805758
111,134,0.026301607856383
113,134,0.0353852777837192
114,134,0.0486830404755219
115,134,0.0127920139081304
116,134,0.0168986961152382
117,134,0.00755245921035741
119,134,0.0733991047754377
120,134,0.0169712353416813
121,134,0.0816709947013332
122,134,0.0079809230495717
123,134,0.0129821853972698
6,135,0.028388998442605
7,135,0.0667957613434304
8,135,0.788097213314691
9,135,0.923269981313761
46,135,0.0124875341858447
47,135,0.0119447637351553
126,135,0.0582851047879521
140,135,0.0308045375166529
144,135,0.0021603744459819
57,135,0.137168969284586
58,135,0.130239803816389
59,135,0.0572022372228683
60,135,0.0363146139806521
61,135,0.0969297539588639
62,135,0.058823537734985
63,135,0.0202138683768433
64,135,0.0207110755899694
65,135,0.0496645928485579
66,135,0.190992939310876
67,135,0.0701600174546774
68,135,0.0502248846748148
69,135,0.0948640014748562
70,135,0.19614028896154
71,135,0.0107869527305471
75,135,0.00769469010771111
87,135,0.0149000871183758
88,135,0.034290421524816
89,135,0.00642125804052451
90,135,0.0070806691323625
15,136,0.0837245526249146
16,136,0.926104874784004
17,136,0.272563821367491
18,136,0.06732624626644
29,136,0.010945254777654
40,136,0.00925658445926668
125,136,0.0028916833357347
127,136,0.0569594555795411
133,136,0.00162101954475884
137,136,0.0152737905571217
139,136,0.0498481133527714
141,136,0.0551872885423018
144,136,0.0234304373082037
147,136,0.110765923546032
149,136,0.00332289540539805
80,136,0.0114916512035293
81,136,0.0580987682014817
84,136,0.0217844790644752
124,136,0.011830972655194
12,137,0.187434500567409
13,137,0.130351543178813
17,137,0.371974941147073
18,137,0.0221805629034934
29,137,0.29779670196578
124,137,0.0125310302087557
125,137,0.0283821881282748
127,137,0.00416114356234794
133,137,0.00166841777706173
136,137,0.0164143261168175
138,137,0.0124790444526802
139,137,0.00915129528418245
140,137,0.00357356986606231
141,137,0.0650614292179884
73,137,0.0120791681643005
75,137,0.00529009944905139
29,138,0.019559748316455
125,138,0.0596848039594386
130,138,0.00334995584186211
133,138,0.00291973110985803
137,138,0.0148843039677051
145,138,0.165466656215169
124,138,0.0163813467533455
16,139,0.028845732090448
17,139,0.150656851947648
29,139,0.0835717749803159
30,139,0.0227722875902292
40,139,0.248851108189681
51,139,0.139113217211295
52,139,0.0318728274645209
56,139,0.0228185488932668
124,139,0.035142889188801
125,139,0.0253237874630444
130,139,0.00130416202578517
132,139,0.00152029582464901
133,139,0.00738464459279028
136,139,0.0529306384464191
137,139,0.00904200512645619
141,139,0.00325057799103182
142,139,0.057099958807111
144,139,0.00304591407037448
146,139,0.0016531339832583
147,139,0.0728731696832206
80,139,0.0045019181278744
81,139,0.0333714385058562
98,139,0.0111784549793282
2,140,0.11191346739373
3,140,0.106907359221247
4,140,0.0816422281162351
5,140,0.175889769942401
11,140,0.100035680012233
13,140,0.0111323717244993
14,140,0.374770820139618
45,140,0.0230737797352439
126,140,0.00790742147966249
135,140,0.0155798043708865
137,140,0.00289403326566509
141,140,0.0028153541595966
72,140,0.010935317377067
73,140,0.0291832702849501
74,140,0.00826972917714667
75,140,0.00473223441624234
76,140,0.00655096456206828
87,140,0.0839157853098052
88,140,0.0129906912186249
89,140,0.0118493615041146
90,140,0.125962124024012
91,140,0.0757587983532298
10,140,0.0171903911696442
13,141,0.0232926834707108
15,141,0.0997897804348613
16,141,0.0234138128769674
18,141,0.979733059952486
30,141,0.0131820934380114
127,141,0.204630904677983
136,141,0.0644969631439699
137,141,0.0707534436040201
139,141,0.00357768741480851
140,141,0.00378055687704377
144,141,0.00621161127834796
147,141,0.00660777142509487
72,141,0.00962551613134591
73,141,0.0787803347675682
74,141,0.0706776681570966
75,141,0.0301375362552019
80,141,0.00266338644209788
90,141,0.00557655905614922
91,141,0.00687739446043505
108,141,0.00957340763516862
124,141,0.00767263078703703
28,142,0.110405567844479
34,142,0.0301244375478439
35,142,0.142529742644183
36,142,0.172771318708926
37,142,0.0293510913962883
38,142,0.0467799014796369
39,142,0.0742191496907824
40,142,0.026105805416089
49,142,0.00521288620403692
50,142,0.0139413566816982
56,142,0.115018194088519
124,142,0.0690116736301196
131,142,0.0264735218223076
132,142,0.00728871701262851
133,142,0.00461342794414797
139,142,0.0525525855687075
146,142,0.00490587189698369
147,142,0.0352392903130672
149,142,0.00533179414858547
80,142,0.00319341359475417
81,142,0.00835530793984284
98,142,0.0143684372950736
100,142,0.00637207042522473
104,142,0.010868676831359
108,142,0.0175329074697724
109,142,0.0072291888250626
110,142,0.0081924198314397
22,143,0.157991095024762
23,143,0.0406474206375331
24,143,0.14287318819308
25,143,0.027868783146513
50,143,0.0481276619640773
128,143,0.042599834315653
55,143,0.113437696918909
131,143,0.00346768341089706
132,143,0.00255649029547418
124,143,0.00819067337667275
15,144,0.0975388831318193
16,144,0.00681924632104929
18,144,0.0103897836339254
20,144,0.113206704885965
21,144,0.818320120903105
46,144,0.131803089697073
47,144,0.0114502702962574
48,144,0.0559735057800018
127,144,0.0875244358519056
135,144,0.00155490142436714
136,144,0.0290191298069107
139,144,0.00355273840912645
141,144,0.00658276045045775
147,144,0.0818690583030853
149,144,0.0145234534924147
59,144,0.00732873921158213
63,144,0.00762835947639447
80,144,0.0780630615771598
81,144,0.0171886311134312
82,144,0.0919807085701424
83,144,0.0668274044500573
84,144,0.0577445043144462
85,144,0.264075878534807
86,144,0.296316560726957
124,144,0.00730860085918491
124,145,0.0395812540783827
125,145,0.113442519411636
130,145,0.0545225493719937
133,145,0.00412048632819791
134,145,0.00148363837880261
138,145,0.13780684432193
121,145,0.00738635389648345
54,146,0.00518681758128703
33,146,0.0111122221891234
34,146,0.300088083936199
